talk_page_id	talk_revision_id	talk_page_title	article_page_id	article_revision_id	rating	is_training
13322987	686650352	Meningococcal_disease	3868809	764597410	Mid	1
10091804	395040018	Portugal_at_the_1960_Summer_Olympics	4423484	753822623	Mid	0
18349907	718873817	2000_Detroit_Lions_season	16644247	738758935	Mid	1
39773542	734807495	Alfred_Huber_(football)	37886938	741819305	Mid	1
6423619	513144713	Gunther_Plaut	808588	765764881	Mid	1
161602	742959789	Four_Asian_Tigers	160114	762124413	Mid	1
12792981	730085693	Chrysotile	426184	756429299	Mid	1
4233242	691199380	Achillobator	3030943	766076658	Mid	1
10809845	715900082	Maryland_Department_of_Transportation	7894753	766116922	Mid	0
27903038	598061430	Nain_Province	27721731	732502240	Mid	1
7688519	512780467	M-93_(Michigan_highway)	7675586	764570824	Mid	1
23715990	496084177	Highway_44_(Israel)	15562703	629334094	Mid	1
27880197	755469786	Dynamite_(Taio_Cruz_song)	27903067	767169251	Mid	1
29126421	757969172	Foreign_Affairs_Committee_(Iceland)	26143451	763218168	Mid	0
5981239	294886897	Müller-Thurgau	1090064	748865775	Mid	1
3911801	520795698	Peter_Milliken	623628	756559002	Mid	0
4545499	510059640	U.S._Route_45	436923	767997406	Mid	1
41351756	671408398	13th_Age	41351716	767805515	Mid	1
10155590	368592242	Egypt_at_the_1948_Summer_Olympics	4235947	753787803	Mid	1
31137345	551389913	Earl_Young_(architect)	29393444	738736469	Mid	1
309856	698287723	Tocharians	193710	768480218	Mid	0
38562230	559142460	Ryan_Lance	38562225	741240799	Mid	1
3065270	510687997	Missouri_Route_118	2424591	725767756	Mid	1
10482867	463744853	Allan_Robertson	1392995	745865242	Mid	1
25239573	328543288	Vitiligo_ponctué	25239571	726104804	Mid	0
18756830	614334065	Chief_Medical_Officer	13324187	768632505	Mid	1
32468887	708083712	Matsudo	328495	764527659	Mid	1
12226703	700885167	Opinion_polling_for_the_New_Zealand_general_election,_2008	12215825	767983411	Mid	1
10211381	467158821	Algonquian–Wakashan_languages	5331522	767001956	Mid	1
13645206	595304811	List_of_Canadian_divisions_in_World_War_I	811224	697634512	Mid	0
23545122	748047560	Madureira,_Rio_de_Janeiro	21949902	741336543	Mid	1
18945623	352438811	Division_No._12,_Saskatchewan	6171521	549889858	Mid	1
29086077	730705971	O_Globo	2093729	766070576	Mid	1
660798	734710492	Abiogenic_petroleum_origin	646478	768838307	Mid	1
8865523	612620671	Virginia_State_Route_18	6979588	749132044	Mid	1
30956302	758156039	Macuna	14980575	758156077	Mid	1
10237741	571974787	Raikoke	6472747	750114043	Mid	1
20127991	519632157	Midland_Railway_480_Class	5357414	756059278	Mid	1
44987742	698919525	Diguanylate_cyclase	31801841	745848429	Mid	1
42443725	603414883	Bhindawas	42419476	735947198	Mid	0
7889384	306872422	In_the_Heat_of_the_Night_(novel)	7889378	765514286	Mid	0
44119674	629729068	Caballeros_de_la_Quema	44119409	668404603	Mid	1
8278756	766703841	Erzincan	1210336	768742630	Mid	0
30450104	699766853	2006_Welsh_Open_(snooker)	21282404	768868827	Mid	0
5040841	718705716	Hotel_Oloffson	4971923	737301487	Mid	1
920033	473655894	Sijo	578942	765198982	Mid	1
12540036	748891618	Psalm_100	8545333	768292459	Mid	1
9106335	645779501	Component-based_software_engineering	2816674	766603755	Mid	0
37570285	742941564	Al-Adl_cemetery	36730920	742941562	Mid	0
3771660	551387091	Dolphinarium	1224756	757495348	Mid	1
554579	744268523	Montevideo,_Minnesota	119712	767496791	Mid	1
6793028	681959613	Oyama,_Tochigi	6793026	753727417	Mid	1
28272361	768597858	Because_I_Am_a_Girl	25152171	768787921	Mid	1
7923987	545470307	Sapporo_Station	2221506	762890245	Mid	1
49775265	709990730	P70_road_(Ukraine)	49775216	758472889	Mid	1
8813077	628597855	New_Zealand_general_election,_1954	1236578	699428546	Mid	1
14071296	513338884	Julian_Armour	4028155	736362743	Mid	1
18731216	701443318	Swimming_at_the_2008_Summer_Olympics_–_Men's_100_metre_butterfly	18624808	766985152	Mid	1
9510130	608247149	Epithelial–mesenchymal_transition	2930542	768612026	Mid	1
6325523	730865306	Viking_lander_biological_experiments	1072959	765654091	Mid	0
10300323	762183149	Israel–United_States_Free_Trade_Agreement	6689505	762187223	Mid	0
17711105	507828037	Wacker_Neuson	17710850	754618210	Mid	0
10030766	484172354	Private_protected_areas_of_India	9137259	750536512	Mid	1
28636580	477889950	59th_Delaware_General_Assembly	24197451	567216274	Mid	1
5131323	714000312	Winona,_Minnesota	122145	767478932	Mid	1
7747352	435533682	Uruguay_at_the_1968_Summer_Olympics	4352583	753268724	Mid	1
18248604	454626523	Badyarikha_River	14983920	709830109	Mid	1
614178	745918386	E-democracy	594501	766660779	Mid	1
50017638	713123772	The_Italian_Baker	43409968	750688226	Mid	1
15940696	550776015	Madoc,_Ontario	602782	764639662	Mid	0
6134098	532966271	Japan_Football_Association	2028981	766799485	Mid	1
10376472	603890943	John_Randolph_Tucker_(politician)	5910993	761798831	Mid	1
2402004	753169712	Order_of_St_Michael_and_St_George	341078	766285887	Mid	1
13511248	501973824	Kissel	887038	762427778	Mid	1
31300006	659470329	New_Zealand_local_elections,_2013	31299994	766963575	Mid	1
9108220	675282977	Revolution_Software	290513	752808843	Mid	1
4854754	730768800	Financial_Services_Authority	236446	758947711	Mid	1
643361	723512908	Robert_Schuman	374183	764390990	Mid	1
25424982	564479391	Rickettsia_aeschlimannii_infection	25424979	720971217	Mid	0
7316443	726045679	The_Pussycats_(Norwegian_band)	2928138	742842992	Mid	1
3309162	686255833	Kodagu_district	296630	767528816	Mid	1
4567677	512354200	Tan_Kah_Kee	880805	766817725	Mid	1
18483380	710466180	Cementon,_Pennsylvania	18459075	700262679	Mid	1
17490737	468295521	National_Register_of_Historic_Places_listings_in_Wood_County,_Ohio	17489653	745957930	Mid	1
47866938	682856556	1901–02_Connecticut_Aggies_men's_basketball_team	47866933	764444605	Mid	1
16064655	650199882	Route_192_(Connecticut–Massachusetts)	16064648	735947124	Mid	1
3159676	712833891	Larry_H._Miller	3795473	767517115	Mid	1
25314227	757667138	Karawanks_Tunnel_(railway)	10761125	764919379	Mid	1
6757033	745640275	Trunked_radio_system	1903268	731006554	Mid	1
6623894	629285764	Shyheim	1697815	759272531	Mid	1
46195924	653022944	Fixed-asset_turnover	7944108	766072117	Mid	1
5113849	761146266	Metrosideros_excelsa	171900	767333919	Mid	1
16345800	542835227	Sagay,_Negros_Occidental	2051322	768838169	Mid	0
159897	729306131	Volkswagen_Kübelwagen	74212	751459912	Mid	0
23101114	687900943	Sunday_drive	23099343	755370095	Mid	1
8002383	664536996	Sheepdog_trial	189302	737941358	Mid	1
39797454	753061633	Gustav_Unfried	37975071	742151033	Mid	0
37084366	536322841	Gorički_zbornik	37084355	736381538	Mid	1
13391714	587794187	Zebrafish_Information_Network	12879182	717565723	Mid	0
2097743	489434256	Raffles_Institution_(Junior_College)	651589	756795008	Mid	0
1290113	475911806	Boston_Pops_Orchestra	200414	767942988	Mid	1
48317909	703631438	Terminal_drop_hypothesis	48317905	734711083	Mid	1
10517373	758161639	Ross_County_F.C.	880380	765314919	Mid	0
10383192	522875333	Louisiana_Highway_3017	6007684	730325862	Mid	0
18060020	612019203	1949_England_v_Ireland_football_match	11638793	756811993	Mid	0
51472056	759441607	Malayan_El'Clasico	47279616	766457746	Mid	1
35370624	666302639	Canada–Colombia_Free_Trade_Agreement	34277716	721108144	Mid	1
40606039	718761582	Professional_wrestling_in_Puerto_Rico	40606037	760111466	Mid	1
5959857	598071048	Grasshopper_Glacier_(Montana)	1994403	754091694	Mid	1
5154827	415841977	Lincoln's_Inn_Fields	715341	763885684	Mid	1
34368926	689155408	Price_scissors	3443031	756303347	Mid	1
351253	756102879	Transparency_(behavior)	351227	768493024	Mid	1
4142536	421608885	Tropical_cyclone_forecast_model	4142447	757181454	Mid	1
30152387	722678235	Kyle_Meredith_Phillips,_Jr.	5453732	746080279	Mid	1
7065510	685460816	Inejiro_Asanuma	772421	768457642	Mid	1
8858126	665380481	History_of_Rangers_F.C.	3913007	767496833	Mid	0
48999672	698191848	1751_in_Scotland	48999171	764581090	Mid	1
17050269	562568733	McNeil_Consumer_Healthcare	7884823	766831631	Mid	1
6006535	601556651	SR_Merchant_Navy_class	22845293	768234072	Mid	1
32938211	447745755	1910_American_Grand_Prize	32938189	748519774	Mid	1
51798189	760886226	Youth_(Tinie_Tempah_album)	51245474	768571825	Mid	1
35354879	744692531	Arab_News	31409566	744692528	Mid	1
22272437	729410675	Cabo_Frio_International_Airport	22272035	753030749	Mid	1
46571878	660092662	Athletics_at_the_2015_Pan_American_Games_–_Men's_100_metres	46571709	735007180	Mid	1
32698450	599266498	Sungai_Penuh	30529240	768838937	Mid	1
20763118	666304333	Chile–United_States_Free_Trade_Agreement	33686559	763969398	Mid	0
52672705	756384517	Indonesian_National_Route_11	52668677	758883636	Mid	1
3133339	706772916	Crudités	2664040	755659154	Mid	1
8283127	352434471	Dalhousie,_New_Brunswick	2214175	768861038	Mid	0
37885119	527301835	Sechelt_Indian_Government_District	37884743	632180028	Mid	1
36476702	765639252	Outline_of_life_forms	36476698	768407757	Mid	1
13459395	277531668	Carbonates_on_Mars	13325194	762957120	Mid	1
19683667	690447796	Secondary_research	9348311	766074696	Mid	0
22036229	352449889	Estérel,_Quebec	22036031	671994342	Mid	1
6845025	654665551	Madden–Julian_oscillation	1666522	749145704	Mid	0
6767324	742016127	AIK_Fotboll	233773	768781887	Mid	1
27735867	402910261	Férébory_Doré	27727301	747386122	Mid	0
1841927	746780718	Love_It_to_Death	1821737	754880545	Mid	1
1853878	674718747	Summit_Brewing_Company	1767945	734515923	Mid	1
37293237	559135815	Peruvian_Amazon_Company	37113530	735410828	Mid	0
22992485	292909351	Normolipoproteinemic_xanthomatosis	22992476	721922931	Mid	1
236813	753663434	Duke_of_Wellington_(title)	218239	763611979	Mid	1
299923	600549145	Akhisar	242657	764464691	Mid	0
45538395	649291358	Jerangau–Jabor_Highway	45526276	728988633	Mid	1
16362774	580652002	Coatlicue_statue	16362599	723259768	Mid	1
2461893	576715619	Hull,_Quebec	101210	762164548	Mid	0
31662255	692574610	Estimating_the_age_of_fish	31632332	727196527	Mid	0
40088486	749298034	Marginal_employment	33259490	754945868	Mid	0
41459351	687919782	National_Route_7_(South_Korea)	41458091	742716944	Mid	1
37932180	528081942	Italy_at_the_1991_Summer_Universiade	37932045	711339166	Mid	1
8057275	735082193	Streaming_SIMD_Extensions	55365	765887460	Mid	1
4152121	505380060	The_Old_Capital	374924	765245992	Mid	1
17390083	679602460	Jericoacoara_National_Park	16465699	750366719	Mid	1
10277191	317257163	Lebanese–Syrian_Security_Apparatus	2846322	646241360	Mid	1
4561076	510205386	Texas_State_Highway_30	1359839	725308475	Mid	1
29068074	685675217	Windsor_Mountain_School	28949836	743359991	Mid	1
34051181	585531121	24th_Parliament_of_British_Columbia	34034145	741760566	Mid	1
8260009	632416239	Residual_gas_analyzer	2431954	759310328	Mid	1
12937378	352494281	Laurierville,_Quebec	12937373	677096191	Mid	1
35686982	535157655	Estadio_Municipal_de_La_Línea_de_la_Concepción	33691920	717735294	Mid	0
49439659	705141810	Tonye_Briggs-Oniyide	49439392	737291790	Mid	1
9426127	603342374	Poliziano	764674	749624045	Mid	1
5899976	584748808	Fallacy_of_the_undistributed_middle	478089	731884453	Mid	1
35027520	687917857	European_route_E004	35019685	649246751	Mid	1
1201621	618835712	Takashi_Miike	210732	766986485	Mid	1
21894474	276133533	Lipoatrophia_annularis	21894460	743945990	Mid	1
7965719	705782486	CpG_site	198951	750973612	Mid	0
4317175	768142928	Vasant_Panchami	4297596	768576616	Mid	1
11506437	759666074	Gammaherpesvirinae	5735696	693557584	Mid	1
2540812	608295185	Delphic_Hymns	2524334	743856315	Mid	1
9349857	699441980	Self-refuting_idea	9287936	766784426	Mid	1
6782531	749727775	List_of_famines	2913399	766735721	Mid	0
2934301	755251556	Driving	80750	767524976	Mid	1
7880488	748988647	Indian_Head,_Saskatchewan	1051863	768726058	Mid	1
12990917	734277682	Loparite-(Ce)	12990851	734263498	Mid	1
9872857	608307927	Greece_at_the_1912_Summer_Olympics	7536629	753793715	Mid	1
4566217	748093054	Saikyō_Line	372117	753316026	Mid	0
21609296	481428191	Swedbank_Stadion	7751528	766066794	Mid	0
12255158	634792124	Tibetan_attack_on_Songzhou	12016330	756703762	Mid	1
26398128	748442501	Brian_Jennings_(journalist)	26388093	748442497	Mid	1
8899213	597218222	Skeena-Queen_Charlotte_Regional_District	4348107	710821249	Mid	1
11508862	764820903	Blakely_Island,_Washington	3362254	748907085	Mid	0
42338551	695140689	Georgian_Sign_Language	42338600	675303064	Mid	1
47467740	761953350	Prakriti_Shrestha	47374445	751309720	Mid	1
11975724	700975022	Weight_loss_camp	2356970	755358725	Mid	1
40708542	618242243	1929_International_Cross_Country_Championships	40656031	740112544	Mid	1
3065257	510151309	Missouri_Route_112	2400671	762153446	Mid	1
21462160	269530181	Warty_dyskeratoma	21461963	722281242	Mid	1
14287051	759565346	Armament_Research_and_Development_Establishment	12097272	759565344	Mid	0
15606675	534307660	European_wars_of_religion	14747617	767256710	Mid	1
23248777	657434232	Guy_M._Townsend	23248733	767566066	Mid	1
7927776	169457628	Mérida_UD	4857629	749123539	Mid	0
12356274	586903068	Saint-Maurice,_Quebec	12356261	632961159	Mid	1
25939447	759100951	Warne–Muralidaran_Trophy	25939440	758946688	Mid	1
35836993	574444639	Viktor_Chirkov	35733413	759722577	Mid	1
7611702	437291256	Haikou_Meilan_International_Airport	4398666	768697923	Mid	1
21064382	510202136	South_Carolina_Highway_14	21064352	726682823	Mid	1
475602	763284998	Typosquatting	18935330	758401759	Mid	1
14035301	562337989	Pennsylvania_Route_188	12012084	748639655	Mid	1
10041184	570008610	New_Zealand_Great_Walks	2596340	740632041	Mid	1
47118789	673644729	30th_General_Assembly_of_Newfoundland	47071418	693265889	Mid	1
8990257	525067144	Northern_Shuswap_Tribal_Council	8990237	730243903	Mid	1
7577948	318406630	Wildcat_Canyon	6869785	693693444	Mid	1
12680843	755229404	Drewry_Car_Co.	7504224	755229402	Mid	1
24762517	693329894	Service_system	8244040	751499825	Mid	0
16064960	752139115	Connecticut_Route_193	13858929	753724127	Mid	1
49799332	713666507	Olga_Rapay-Markish	49809032	749814281	Mid	0
8568973	562122194	Julián_Trujillo_Largacha	8568923	760286844	Mid	1
30690438	564742942	Dano-Swedish_War_of_1808–09	30578143	761518270	Mid	1
12700696	535590929	1979_in_philosophy	12458956	711861757	Mid	1
6087955	715268236	Montelukast	1412286	758582594	Mid	0
18348164	751398505	Orange_County_Public_Schools	4733010	767982453	Mid	1
11589086	583016243	Rancho_Jurupa	11589022	747624424	Mid	1
26375155	712789286	BMW_ActiveE	25466173	767134039	Mid	1
3461508	733997300	Pentium_Pro	165232	767132782	Mid	0
44312776	662053970	List_of_Narcissus_horticultural_divisions	44312649	759994068	Mid	1
25822224	702054192	Nick_Licata_(mobster)	22908935	764860912	Mid	1
8341586	700881424	Texas_State_Highway_176	7737400	768103474	Mid	0
8534103	632063967	Presidium_of_the_Supreme_Soviet_of_the_Russian_Soviet_Federative_Socialist_Republic	385793	692259424	Mid	1
1951495	759753570	Perilla	312880	762703506	Mid	1
14107374	517927435	If_We_Are_the_Body	10597652	746583709	Mid	1
9039554	673909402	Walk-on_(sports)	4841830	767867012	Mid	0
11297041	730691184	Coushatta,_Louisiana	115707	768205380	Mid	0
24342852	317482435	List_of_football_stadiums_in_Latvia	24328308	746997457	Mid	1
10963765	706641374	National_Theatre_of_Scotland	4878202	766841587	Mid	1
9552793	482377756	Filopodia	4102360	760914539	Mid	1
15329249	757684064	Nebraska_Highway_57	15325679	758740128	Mid	0
31925411	620932527	Enlil_and_Ninlil	31925401	763583462	Mid	1
4461789	670644459	Community-led_total_sanitation	4155495	762812949	Mid	0
9713805	576811851	Manuel_Gonçalves_Cerejeira	4019946	725033837	Mid	1
30184171	437443500	Special_Council_of_Lower_Canada	7636861	751858263	Mid	1
15616798	597916680	Maryland_Route_128	15607787	768118483	Mid	1
20714387	579192102	Theo_Kogan	17439168	766993628	Mid	1
51039114	757442247	Ted_Ryko	51038860	755762778	Mid	1
46335998	685564270	Leptotyphlinae	39349905	751459046	Mid	1
7612606	634355565	Toledo,_Cebu	432451	760369004	Mid	0
8115450	732119181	Catecholaminergic_polymorphic_ventricular_tachycardia	7673869	768622786	Mid	1
15924558	752138938	Connecticut_Route_174	15924535	753723341	Mid	1
29546065	397126415	Formula_e_pagëzimit	27305954	745943693	Mid	1
13095638	706265101	Yumeji_Takehisa	11577866	758399500	Mid	1
19404462	436910704	True_Jackson,_VP	18629619	766128356	Mid	1
18032585	366703576	Steady_Brook	5424187	749194480	Mid	0
11208955	348730114	Mentougou_District	948696	729073450	Mid	1
9161256	731278280	Kalamkari	30862561	766286272	Mid	1
25141779	441176299	Kennedy_Doctrine	1487027	755719050	Mid	1
27557622	519742874	Nenjiang–Greater_Khingan_Forest_Railway	27515261	694426113	Mid	1
11104622	562473745	Duplex_printing	5561979	765761842	Mid	1
11208414	749180122	Education_in_ancient_Rome	11014417	762203642	Mid	1
35357755	741764444	25th_Saskatchewan_Legislature	664263	753593302	Mid	1
46652687	661508003	Diving_at_the_2015_Pan_American_Games_–_Men's_synchronized_3_metre_springboard	46652619	734631626	Mid	1
37860085	526877215	63rd_Primetime_Creative_Arts_Emmy_Awards	37860057	765893766	Mid	1
51095379	730215253	Anagni_Cathedral	47706074	733020114	Mid	0
6782091	612051095	Oklahoma_State_Highway_96	5369596	745738607	Mid	1
9541182	650574962	Legacy_costs	7976000	730776255	Mid	1
1683486	750462626	AIR_FM_Rainbow	1587432	768819906	Mid	1
40056999	575406352	David_Gage	40056962	728412893	Mid	1
34787364	477544259	List_of_Sri_Lanka_Schools_XI_representative_cricketers	34787307	725375164	Mid	0
1625458	497341676	Protagoras	24086	763776407	Mid	1
4722004	714784652	John_McCrae	246552	768805641	Mid	1
16786482	755318779	Dubai_Maritime_City	16253057	766110746	Mid	1
17459499	433541831	Sam'al	2144185	767359941	Mid	1
13030118	595916116	Biblical_poetry	307960	762841995	Mid	1
11400464	717869335	Skipsea_Castle	6275607	766020979	Mid	0
30854129	728306764	Tropical_Storm_Hubert	30854124	728306761	Mid	1
23031903	352098208	49th_General_Assembly_of_Nova_Scotia	20996873	660558354	Mid	1
2203590	673873749	Landed_gentry_in_China	2200143	735876394	Mid	1
208867	742753537	False_memory_syndrome	208865	754775746	Mid	1
18258693	640570245	Sochi_National_Park	12579360	753896570	Mid	1
9880819	504611437	Eleutherae	974610	754003072	Mid	0
41459335	687919768	National_Route_17_(South_Korea)	41458253	761703490	Mid	1
9273394	398579592	West–East_Gas_Pipeline	7678255	745748016	Mid	0
16508043	218807004	Caledonian_(locomotive)	16507966	669563133	Mid	0
1342793	722153789	Dir_En_Grey	305757	768887972	Mid	1
4361786	454102786	Legislative_Assembly_of_Prince_Edward_Island	669920	766493277	Mid	0
37179356	761025816	Electronicore	31568852	767654249	Mid	1
35037669	481721472	2012_Kobalt_Tools_400	35001703	747186500	Mid	1
19270106	456340341	List_of_sovereign_states_in_1930	11403204	738293945	Mid	1
20867594	628661482	Prince_Edward_Island_general_election,_1915	2479739	759494834	Mid	1
39797516	757642338	Viktor_Weißenbacher	37974524	743316759	Mid	1
4382538	356020049	Amazon_insects	4382492	703880368	Mid	1
51024555	741463749	The_Old_City_Hammam_(Mitrovica)	51017804	762076803	Mid	1
24950495	323746541	Saint-Ignace-de-Loyola,_Quebec	24950482	603275986	Mid	1
10767365	565297124	John_Doherty_(musician)	7029764	763686303	Mid	1
72384	685497680	Stag_beetle	72381	768639230	Mid	0
18509	701096542	Lightweight_Directory_Access_Protocol	18508	765921372	Mid	1
2968552	616972593	1975_Pacific_hurricane_season	2884686	766949171	Mid	1
1257222	758315655	Email_marketing	1101759	768916261	Mid	1
26629050	482346775	Roberto_Larraz	26629030	725369306	Mid	1
15010039	628547234	Edmonton_municipal_election,_1953	12013614	638852046	Mid	1
6625633	468822193	Gateway_Community_and_Technical_College	5146673	732857649	Mid	1
14078275	352596285	Stratford,_Prince_Edward_Island	322333	764522038	Mid	1
9850417	746889834	Belgium_at_the_1972_Summer_Olympics	1577702	753766396	Mid	1
3052368	374661531	List_of_railway_lines_in_Great_Britain	2308850	767804238	Mid	1
6585431	636842253	Spike_Video_Game_Awards	3382456	759770427	Mid	1
53059302	763173010	Senate_Liberal_Caucus	52898399	767931565	Mid	1
18032279	471955029	Lushes_Bight-Beaumont-Beaumont_North	15442246	749212610	Mid	1
28636460	477880941	135th_Delaware_General_Assembly	24429105	724502764	Mid	1
4561342	678697353	Texas_State_Highway_114	2620311	739745535	Mid	1
54461	748503982	Gravitational_singularity	54244	765882288	Mid	1
19694433	522009366	China–Kazakhstan_relations	19694099	766643094	Mid	0
443578	625686289	Symbolism	173392	764104950	Mid	1
6638630	717859969	Robyn_(album)	6278792	767971740	Mid	1
45209426	707717741	Kenji_Satake	45209384	725204576	Mid	1
49713055	709336291	P64_road_(Ukraine)	49713042	758470168	Mid	1
8911192	576102565	HIV_superinfection	8885590	759971610	Mid	0
34405013	482451897	Richard_Cotsman_Wright	34370175	721125056	Mid	0
5265479	730707201	Quebec_referendum,_1980	469477	759346976	Mid	1
13976709	397942334	Doggy's_Angels	13832239	743508322	Mid	0
6658960	659469785	Can't_Slow_Down_(Lionel_Richie_album)	1790355	740702745	Mid	0
9393942	729515985	Nice_Observatory	213532	757384921	Mid	1
10237752	450102633	Rasskazovo	7137693	730541942	Mid	0
10236496	450089321	Krasnokamsk	3915655	629989324	Mid	1
44757593	723845970	2014–15_Seton_Hall_Pirates_women's_basketball_team	44610874	748014164	Mid	1
6984056	601764442	Kings_Domain	1983690	753952360	Mid	1
14830059	759763936	North_American_Union	14526318	765490923	Mid	1
39022093	549017681	Microscopic_reversibility	3408660	766399655	Mid	1
42766566	757448461	Femi_Jacobs	42752899	757448459	Mid	1
21161497	273406864	Preliminary_ruling	21161450	761904235	Mid	1
661560	541719666	James_A._Bayard_(elder)	661547	763723094	Mid	1
8191728	733054492	Temple_architecture_(LDS_Church)	7930741	760671172	Mid	1
40875625	581230741	Runar_Tafjord	40872496	723670445	Mid	0
20868068	628652395	New_Brunswick_general_election,_1978	1194988	768324950	Mid	1
9464372	721097648	Safari_(novel)	9464351	708774977	Mid	1
21863852	289470519	Dodji_Arrondissement	21851065	556601129	Mid	1
5582088	754502773	Digby,_Nova_Scotia	972991	768711067	Mid	1
6453658	766549212	Jon_Vickers	1338168	764535805	Mid	1
94438	575552698	Becontree	93869	755160835	Mid	1
28664616	382317406	Loop_mark	28664614	720950418	Mid	1
2152765	705830629	CE_marking	1278559	768966467	Mid	0
23927379	570044030	De_Eendracht,_Gieterveen	23918778	730054899	Mid	0
9517130	477716429	Spain_at_the_1996_Summer_Olympics	1827116	765038650	Mid	1
9215400	628644628	Parvathipuram_(Lok_Sabha_constituency)	3841339	628621816	Mid	1
6861855	710651873	Train_of_Thought_(Reflection_Eternal_album)	6861693	768704160	Mid	1
19555024	750694746	Ramboll	12083359	767936901	Mid	1
13787077	726075344	Weep_Not,_Child	13787063	752278133	Mid	1
3816975	576614384	Scouts_of_Syria	3186338	747236438	Mid	0
12249919	588233060	Kamchiya	3946587	734035977	Mid	1
34253406	749765331	Mahatma_Gandhi_Series	34252931	765270746	Mid	1
9284702	587757917	Alabama_State_Route_289	8385225	748428129	Mid	1
42827119	707489328	Fidan_Aliti	42818374	765607393	Mid	1
8344418	749842766	Cascade_Lakes_Scenic_Byway	1204265	766122956	Mid	1
21090493	759884297	Sphygmomanometer	412531	768852380	Mid	1
46642439	661363532	Canoeing_at_the_2015_Pan_American_Games_–_Men's_slalom_C-1	46641976	759694440	Mid	0
11735120	694553018	Battle_of_Great_Bridge	2430486	761487264	Mid	1
14646720	691945444	James_Carson_(American_football)	14131768	738611408	Mid	1
10735442	753194662	Logan_Cup	8575862	753313714	Mid	1
9280974	717783807	History_of_the_New_Orleans_Saints	2748561	768394733	Mid	1
30169409	403921754	Fencing_at_the_1968_Summer_Olympics_–_Men's_foil	30169401	628686661	Mid	1
37742620	527595146	By-elections_to_the_7th_Canadian_Parliament	37739825	710026804	Mid	1
31602601	426068249	Fencing_at_the_1984_Summer_Olympics_–_Men's_team_foil	31602596	569387726	Mid	0
1877047	737774326	Old_Gutnish	1695750	725557739	Mid	1
2881851	722582540	Academic_conference	2421203	767686359	Mid	1
13203237	759644185	Veria	13202085	763674564	Mid	1
28858533	752281024	National_Register_of_Historic_Places_listings_in_downtown_Cincinnati	28059069	764927194	Mid	1
32755946	687917121	Strada_comunale	32752906	603857969	Mid	0
5216262	632279162	Comfrey	78322	757104675	Mid	0
8466359	399959735	Timothy_Johnson_(medical_journalist)	1818282	752172825	Mid	1
39602396	686572136	Russell_J._Donnelly	39539911	767254842	Mid	1
36329205	663017384	Museum_of_Zoology_of_the_University_of_São_Paulo	36329115	762446676	Mid	1
20723275	757485709	Ferenc_Farkas_de_Kisbarnak	20718212	757485707	Mid	1
28159502	585873215	22nd_Quebec_Legislature	12010248	670275550	Mid	1
11653275	633892173	Ernest_Barker	8203246	733936463	Mid	1
20869594	628608159	Nova_Scotia_general_election,_1894	8248494	759499334	Mid	0
17754284	352506609	Marston,_Quebec	5766418	549188994	Mid	1
5240915	634819858	Texas_State_Highway_36	4700697	763765419	Mid	0
5576171	744806255	Argentina_national_cricket_team	4367228	749522183	Mid	1
1373872	760432549	Rosemary_Kennedy	248559	768163966	Mid	1
34980684	603068777	List_of_population_centres_in_New_Brunswick	34782048	730241705	Mid	1
15009211	628546100	Edmonton_municipal_election,_1916	11642438	755715934	Mid	1
25240629	429516094	Diego_Braghieri	25240623	717525680	Mid	1
48549287	690732023	Queensland_Public_Service	48547608	704891994	Mid	1
20806114	421129741	Mixed_train	7171670	693684545	Mid	1
18020642	684615697	Guysborough,_Nova_Scotia_(community)	6947432	747237435	Mid	1
46852809	664845322	Nova_Scotia_Health_Authority	46690040	753444078	Mid	1
22279538	281736664	Obstructive_purpura	22279533	722395560	Mid	1
12755472	672658054	Darkness_(poem)	2475754	757596311	Mid	1
9673824	561218198	Anglesey_Coastal_Path	5605238	753868455	Mid	1
13704607	679873555	USS_Valley_City_(1859)	13618225	743620161	Mid	0
6637725	586150370	Pennsylvania_Department_of_Education	1930350	726994819	Mid	1
25047355	428546171	Boubacar_Mansaly	25047354	767107494	Mid	1
26304631	655281905	Cream_Holdings_Ltd_v_Banerjee	26304601	636555168	Mid	0
14748806	352485268	Keels,_Newfoundland_and_Labrador	6246680	765088593	Mid	1
27544529	365061101	List_of_Members_of_the_Canadian_House_of_Commons_(T)	2105383	730238112	Mid	1
11635625	586200892	Winnipegosis,_Manitoba	1154416	753629113	Mid	0
6997822	716238931	Martina_Beck	4133185	760156956	Mid	1
40959480	593457312	Ohio_State_Route_733	40959397	593467101	Mid	1
14913903	754189768	Dagmar_Overbye	12975767	761815069	Mid	1
16409777	746749118	Chókwè_District	14419509	758469575	Mid	1
45270937	716243202	Zoe_Konstantopoulou	45236208	756833566	Mid	1
20729000	758808927	Gandhinagar_(Lok_Sabha_constituency)	17987574	758808923	Mid	1
12884558	456685568	Blanc-Sablon,_Quebec	4688891	756331122	Mid	0
8609283	738874707	13th_Ward_of_New_Orleans	3911063	748995720	Mid	1
10091839	369336057	Portugal_at_the_1948_Summer_Olympics	7743736	753822344	Mid	1
41215164	597656191	Tennessee_State_Route_73	41207464	764323686	Mid	1
23908317	306775300	Rio_Cobre_Juvenile_Correctional_Centre	23908297	745410171	Mid	1
27723292	454728109	Bolshoy_Cheremshan_River	11746305	716328091	Mid	1
